"statid","matchid","possessionhome","possessionaway","shotsontargethome","shotsontargetaway","shotsofftargethome","shotsofftargetaway","cornershome","cornersaway","foulshome","foulsaway"
548,982837,0,0,0,0,0,0,0,0,0,0
549,982838,0,0,0,0,0,0,0,0,0,0
550,982842,0,0,0,0,0,0,0,0,0,0
551,982846,0,0,0,0,0,0,0,0,0,0
552,982847,0,0,0,0,0,0,0,0,0,0
553,982849,0,0,0,0,0,0,0,0,0,0
554,982850,0,0,0,0,0,0,0,0,0,0
555,983662,0,0,0,0,0,0,0,0,0,0
556,983664,0,0,0,0,0,0,0,0,0,0
557,983665,0,0,0,0,0,0,0,0,0,0
558,983668,0,0,0,0,0,0,0,0,0,0
559,983670,0,0,0,0,0,0,0,0,0,0
560,983678,0,0,0,0,0,0,0,0,0,0
561,983682,0,0,0,0,0,0,0,0,0,0
562,983699,0,0,0,0,0,0,0,0,0,0
563,983700,0,0,0,0,0,0,0,0,0,0
564,983708,0,0,0,0,0,0,0,0,0,0
565,983711,0,0,0,0,0,0,0,0,0,0
566,983724,0,0,0,0,0,0,0,0,0,0
567,983735,0,0,0,0,0,0,0,0,0,0
568,983749,0,0,0,0,0,0,0,0,0,0
569,983751,0,0,0,0,0,0,0,0,0,0
570,983761,0,0,0,0,0,0,0,0,0,0
571,983767,0,0,0,0,0,0,0,0,0,0
572,983772,0,0,0,0,0,0,0,0,0,0
573,983773,0,0,0,0,0,0,0,0,0,0
574,983778,0,0,0,0,0,0,0,0,0,0
575,983780,0,0,0,0,0,0,0,0,0,0
576,983783,0,0,0,0,0,0,0,0,0,0
577,983784,0,0,0,0,0,0,0,0,0,0
578,983793,0,0,0,0,0,0,0,0,0,0
579,983804,0,0,0,0,0,0,0,0,0,0
580,983814,0,0,0,0,0,0,0,0,0,0
581,983815,0,0,0,0,0,0,0,0,0,0
582,983828,0,0,0,0,0,0,0,0,0,0
583,983833,0,0,0,0,0,0,0,0,0,0
584,983840,0,0,0,0,0,0,0,0,0,0
585,983845,0,0,0,0,0,0,0,0,0,0
586,983852,0,0,0,0,0,0,0,0,0,0
587,983863,0,0,0,0,0,0,0,0,0,0
588,983864,0,0,0,0,0,0,0,0,0,0
589,983869,0,0,0,0,0,0,0,0,0,0
590,983874,0,0,0,0,0,0,0,0,0,0
591,983876,0,0,0,0,0,0,0,0,0,0
592,983883,0,0,0,0,0,0,0,0,0,0
593,983888,0,0,0,0,0,0,0,0,0,0
594,983895,0,0,0,0,0,0,0,0,0,0
595,983900,0,0,0,0,0,0,0,0,0,0
596,983911,0,0,0,0,0,0,0,0,0,0
597,983912,0,0,0,0,0,0,0,0,0,0
598,983916,0,0,0,0,0,0,0,0,0,0
599,983917,0,0,0,0,0,0,0,0,0,0
600,983921,0,0,0,0,0,0,0,0,0,0
601,983927,0,0,0,0,0,0,0,0,0,0
602,983932,0,0,0,0,0,0,0,0,0,0
603,983941,0,0,0,0,0,0,0,0,0,0
604,983944,0,0,0,0,0,0,0,0,0,0
605,983950,0,0,0,0,0,0,0,0,0,0
606,983953,0,0,0,0,0,0,0,0,0,0
607,983956,0,0,0,0,0,0,0,0,0,0
608,983961,0,0,0,0,0,0,0,0,0,0
609,983965,0,0,0,0,0,0,0,0,0,0
610,983966,0,0,0,0,0,0,0,0,0,0
611,983976,0,0,0,0,0,0,0,0,0,0
612,983977,0,0,0,0,0,0,0,0,0,0
613,983992,0,0,0,0,0,0,0,0,0,0
614,983998,0,0,0,0,0,0,0,0,0,0
615,984006,0,0,0,0,0,0,0,0,0,0
616,984010,0,0,0,0,0,0,0,0,0,0
617,984018,0,0,0,0,0,0,0,0,0,0
618,984024,0,0,0,0,0,0,0,0,0,0
619,984025,0,0,0,0,0,0,0,0,0,0
620,984035,0,0,0,0,0,0,0,0,0,0
621,984038,0,0,0,0,0,0,0,0,0,0
622,984040,0,0,0,0,0,0,0,0,0,0
623,984046,0,0,0,0,0,0,0,0,0,0
624,984069,0,0,0,0,0,0,0,0,0,0
625,984078,0,0,0,0,0,0,0,0,0,0
626,984098,0,0,0,0,0,0,0,0,0,0
627,984103,0,0,0,0,0,0,0,0,0,0
628,984453,0,0,0,0,0,0,0,0,0,0
629,984456,0,0,0,0,0,0,0,0,0,0
630,984459,0,0,0,0,0,0,0,0,0,0
631,984463,0,0,0,0,0,0,0,0,0,0
632,984468,0,0,0,0,0,0,0,0,0,0
633,984808,0,0,0,0,0,0,0,0,0,0
634,984812,0,0,0,0,0,0,0,0,0,0
635,984814,0,0,0,0,0,0,0,0,0,0
636,984817,0,0,0,0,0,0,0,0,0,0
637,984821,0,0,0,0,0,0,0,0,0,0
638,984828,0,0,0,0,0,0,0,0,0,0
639,984833,0,0,0,0,0,0,0,0,0,0
640,984837,0,0,0,0,0,0,0,0,0,0
641,984838,0,0,0,0,0,0,0,0,0,0
642,984850,0,0,0,0,0,0,0,0,0,0
643,984853,0,0,0,0,0,0,0,0,0,0
644,984856,0,0,0,0,0,0,0,0,0,0
645,984858,0,0,0,0,0,0,0,0,0,0
646,984859,0,0,0,0,0,0,0,0,0,0
647,984866,0,0,0,0,0,0,0,0,0,0
648,984868,0,0,0,0,0,0,0,0,0,0
649,984869,0,0,0,0,0,0,0,0,0,0
650,984871,0,0,0,0,0,0,0,0,0,0
651,984872,0,0,0,0,0,0,0,0,0,0
652,984876,0,0,0,0,0,0,0,0,0,0
653,984877,0,0,0,0,0,0,0,0,0,0
654,984879,0,0,0,0,0,0,0,0,0,0
655,984880,0,0,0,0,0,0,0,0,0,0
656,984884,0,0,0,0,0,0,0,0,0,0
657,984886,0,0,0,0,0,0,0,0,0,0
658,984887,0,0,0,0,0,0,0,0,0,0
659,984889,0,0,0,0,0,0,0,0,0,0
660,984891,0,0,0,0,0,0,0,0,0,0
661,984894,0,0,0,0,0,0,0,0,0,0
662,984895,0,0,0,0,0,0,0,0,0,0
663,985026,0,0,0,0,0,0,0,0,0,0
664,985028,0,0,0,0,0,0,0,0,0,0
665,985029,0,0,0,0,0,0,0,0,0,0
666,985030,0,0,0,0,0,0,0,0,0,0
667,985033,0,0,0,0,0,0,0,0,0,0
668,985041,0,0,0,0,0,0,0,0,0,0
669,985042,0,0,0,0,0,0,0,0,0,0
670,985048,0,0,0,0,0,0,0,0,0,0
671,985052,0,0,0,0,0,0,0,0,0,0
672,985053,0,0,0,0,0,0,0,0,0,0
673,985054,0,0,0,0,0,0,0,0,0,0
674,985058,0,0,0,0,0,0,0,0,0,0
675,985063,0,0,0,0,0,0,0,0,0,0
676,985065,0,0,0,0,0,0,0,0,0,0
677,985066,0,0,0,0,0,0,0,0,0,0
678,985071,0,0,0,0,0,0,0,0,0,0
679,985079,0,0,0,0,0,0,0,0,0,0
680,985084,0,0,0,0,0,0,0,0,0,0
681,985090,0,0,0,0,0,0,0,0,0,0
682,985093,0,0,0,0,0,0,0,0,0,0
683,985094,0,0,0,0,0,0,0,0,0,0
684,985095,0,0,0,0,0,0,0,0,0,0
685,985097,0,0,0,0,0,0,0,0,0,0
686,985099,0,0,0,0,0,0,0,0,0,0
687,985102,0,0,0,0,0,0,0,0,0,0
688,985104,0,0,0,0,0,0,0,0,0,0
689,985113,0,0,0,0,0,0,0,0,0,0
690,985121,0,0,0,0,0,0,0,0,0,0
691,985123,0,0,0,0,0,0,0,0,0,0
692,985143,0,0,0,0,0,0,0,0,0,0
693,985149,0,0,0,0,0,0,0,0,0,0
694,985154,0,0,0,0,0,0,0,0,0,0
695,985162,0,0,0,0,0,0,0,0,0,0
696,985171,0,0,0,0,0,0,0,0,0,0
697,985173,0,0,0,0,0,0,0,0,0,0
698,985177,0,0,0,0,0,0,0,0,0,0
699,985184,0,0,0,0,0,0,0,0,0,0
700,985188,0,0,0,0,0,0,0,0,0,0
701,985209,0,0,0,0,0,0,0,0,0,0
702,985213,0,0,0,0,0,0,0,0,0,0
703,985221,0,0,0,0,0,0,0,0,0,0
704,985225,0,0,0,0,0,0,0,0,0,0
705,985239,0,0,0,0,0,0,0,0,0,0
706,985246,0,0,0,0,0,0,0,0,0,0
707,985249,0,0,0,0,0,0,0,0,0,0
708,985258,0,0,0,0,0,0,0,0,0,0
709,985259,0,0,0,0,0,0,0,0,0,0
710,985263,0,0,0,0,0,0,0,0,0,0
711,985271,0,0,0,0,0,0,0,0,0,0
712,985276,0,0,0,0,0,0,0,0,0,0
713,985287,0,0,0,0,0,0,0,0,0,0
714,985293,0,0,0,0,0,0,0,0,0,0
715,985300,0,0,0,0,0,0,0,0,0,0
716,985301,0,0,0,0,0,0,0,0,0,0
717,985311,0,0,0,0,0,0,0,0,0,0
718,985314,0,0,0,0,0,0,0,0,0,0
719,985322,0,0,0,0,0,0,0,0,0,0
720,985329,0,0,0,0,0,0,0,0,0,0
721,985337,0,0,0,0,0,0,0,0,0,0
722,985338,0,0,0,0,0,0,0,0,0,0
723,985345,0,0,0,0,0,0,0,0,0,0
724,985347,0,0,0,0,0,0,0,0,0,0
725,985354,0,0,0,0,0,0,0,0,0,0
726,985357,0,0,0,0,0,0,0,0,0,0
727,985358,0,0,0,0,0,0,0,0,0,0
728,985364,0,0,0,0,0,0,0,0,0,0
729,985365,0,0,0,0,0,0,0,0,0,0
730,985371,0,0,0,0,0,0,0,0,0,0
731,985375,0,0,0,0,0,0,0,0,0,0
732,985377,0,0,0,0,0,0,0,0,0,0
733,985382,0,0,0,0,0,0,0,0,0,0
734,985390,0,0,0,0,0,0,0,0,0,0
735,985393,0,0,0,0,0,0,0,0,0,0
736,985398,0,0,0,0,0,0,0,0,0,0
737,985403,0,0,0,0,0,0,0,0,0,0
738,985405,0,0,0,0,0,0,0,0,0,0
739,985414,0,0,0,0,0,0,0,0,0,0
740,985427,0,0,0,0,0,0,0,0,0,0
741,985435,0,0,0,0,0,0,0,0,0,0
742,985447,0,0,0,0,0,0,0,0,0,0
743,985483,0,0,0,0,0,0,0,0,0,0
744,985487,0,0,0,0,0,0,0,0,0,0
745,985497,0,0,0,0,0,0,0,0,0,0
746,985501,0,0,0,0,0,0,0,0,0,0
747,986332,0,0,0,0,0,0,0,0,0,0
748,986338,0,0,0,0,0,0,0,0,0,0
749,986355,0,0,0,0,0,0,0,0,0,0
750,986357,0,0,0,0,0,0,0,0,0,0
751,986370,0,0,0,0,0,0,0,0,0,0
752,986377,0,0,0,0,0,0,0,0,0,0
753,986382,0,0,0,0,0,0,0,0,0,0
754,986388,0,0,0,0,0,0,0,0,0,0
755,986697,0,0,0,0,0,0,0,0,0,0
756,986709,0,0,0,0,0,0,0,0,0,0
757,986716,0,0,0,0,0,0,0,0,0,0
758,986745,0,0,0,0,0,0,0,0,0,0
759,986752,0,0,0,0,0,0,0,0,0,0
760,986768,0,0,0,0,0,0,0,0,0,0
761,986779,0,0,0,0,0,0,0,0,0,0
762,986780,0,0,0,0,0,0,0,0,0,0
763,986792,0,0,0,0,0,0,0,0,0,0
764,986866,0,0,0,0,0,0,0,0,0,0
765,986886,0,0,0,0,0,0,0,0,0,0
766,986907,0,0,0,0,0,0,0,0,0,0
767,986916,0,0,0,0,0,0,0,0,0,0
768,986921,0,0,0,0,0,0,0,0,0,0
769,986932,0,0,0,0,0,0,0,0,0,0
770,986943,0,0,0,0,0,0,0,0,0,0
771,986958,0,0,0,0,0,0,0,0,0,0
772,986960,0,0,0,0,0,0,0,0,0,0
773,986961,0,0,0,0,0,0,0,0,0,0
774,986964,0,0,0,0,0,0,0,0,0,0
775,986987,0,0,0,0,0,0,0,0,0,0
776,986992,0,0,0,0,0,0,0,0,0,0
777,986999,0,0,0,0,0,0,0,0,0,0
778,987000,0,0,0,0,0,0,0,0,0,0
779,987006,0,0,0,0,0,0,0,0,0,0
780,987013,0,0,0,0,0,0,0,0,0,0
781,987018,0,0,0,0,0,0,0,0,0,0
782,987022,0,0,0,0,0,0,0,0,0,0
783,987025,0,0,0,0,0,0,0,0,0,0
784,987030,0,0,0,0,0,0,0,0,0,0
785,987032,0,0,0,0,0,0,0,0,0,0
786,987034,0,0,0,0,0,0,0,0,0,0
787,987038,0,0,0,0,0,0,0,0,0,0
788,987050,0,0,0,0,0,0,0,0,0,0
789,987055,0,0,0,0,0,0,0,0,0,0
790,987058,0,0,0,0,0,0,0,0,0,0
791,987063,0,0,0,0,0,0,0,0,0,0
792,987064,0,0,0,0,0,0,0,0,0,0
793,987065,0,0,0,0,0,0,0,0,0,0
794,987075,0,0,0,0,0,0,0,0,0,0
795,987086,0,0,0,0,0,0,0,0,0,0
796,987090,0,0,0,0,0,0,0,0,0,0
797,987098,0,0,0,0,0,0,0,0,0,0
798,987102,0,0,0,0,0,0,0,0,0,0
799,987105,0,0,0,0,0,0,0,0,0,0
800,987111,0,0,0,0,0,0,0,0,0,0
801,987114,0,0,0,0,0,0,0,0,0,0
802,987116,0,0,0,0,0,0,0,0,0,0
803,987688,0,0,0,0,0,0,0,0,0,0
804,987740,0,0,0,0,0,0,0,0,0,0
805,987746,0,0,0,0,0,0,0,0,0,0
806,987751,0,0,0,0,0,0,0,0,0,0
807,987753,0,0,0,0,0,0,0,0,0,0
808,987760,0,0,0,0,0,0,0,0,0,0
809,987769,0,0,0,0,0,0,0,0,0,0
810,987773,0,0,0,0,0,0,0,0,0,0
811,987780,0,0,0,0,0,0,0,0,0,0
812,987784,0,0,0,0,0,0,0,0,0,0
813,987787,0,0,0,0,0,0,0,0,0,0
814,987793,0,0,0,0,0,0,0,0,0,0
815,987801,0,0,0,0,0,0,0,0,0,0
816,987806,0,0,0,0,0,0,0,0,0,0
817,987808,0,0,0,0,0,0,0,0,0,0
818,987825,0,0,0,0,0,0,0,0,0,0
819,987826,0,0,0,0,0,0,0,0,0,0
820,987832,0,0,0,0,0,0,0,0,0,0
821,987837,0,0,0,0,0,0,0,0,0,0
822,987838,0,0,0,0,0,0,0,0,0,0
823,987845,0,0,0,0,0,0,0,0,0,0
824,987854,0,0,0,0,0,0,0,0,0,0
825,987858,0,0,0,0,0,0,0,0,0,0
826,987866,0,0,0,0,0,0,0,0,0,0
827,987872,0,0,0,0,0,0,0,0,0,0
828,987886,0,0,0,0,0,0,0,0,0,0
829,987901,0,0,0,0,0,0,0,0,0,0
830,987905,0,0,0,0,0,0,0,0,0,0
831,987906,0,0,0,0,0,0,0,0,0,0
832,987912,0,0,0,0,0,0,0,0,0,0
833,987913,0,0,0,0,0,0,0,0,0,0
834,987919,0,0,0,0,0,0,0,0,0,0
835,987925,0,0,0,0,0,0,0,0,0,0
836,987952,0,0,0,0,0,0,0,0,0,0
837,987955,0,0,0,0,0,0,0,0,0,0
838,987968,0,0,0,0,0,0,0,0,0,0
839,987974,0,0,0,0,0,0,0,0,0,0
840,987976,0,0,0,0,0,0,0,0,0,0
841,987992,0,0,0,0,0,0,0,0,0,0
842,988003,0,0,0,0,0,0,0,0,0,0
843,988004,0,0,0,0,0,0,0,0,0,0
844,988005,0,0,0,0,0,0,0,0,0,0
845,988007,0,0,0,0,0,0,0,0,0,0
846,988008,0,0,0,0,0,0,0,0,0,0
847,988012,0,0,0,0,0,0,0,0,0,0
848,988025,0,0,0,0,0,0,0,0,0,0
849,988026,0,0,0,0,0,0,0,0,0,0
850,988030,0,0,0,0,0,0,0,0,0,0
851,988032,0,0,0,0,0,0,0,0,0,0
852,988129,0,0,0,0,0,0,0,0,0,0
853,988132,0,0,0,0,0,0,0,0,0,0
854,988142,0,0,0,0,0,0,0,0,0,0
855,988150,0,0,0,0,0,0,0,0,0,0
856,988159,0,0,0,0,0,0,0,0,0,0
857,988553,0,0,0,0,0,0,0,0,0,0
858,988556,0,0,0,0,0,0,0,0,0,0
859,988576,0,0,0,0,0,0,0,0,0,0
860,988585,0,0,0,0,0,0,0,0,0,0
861,988599,0,0,0,0,0,0,0,0,0,0
862,988607,0,0,0,0,0,0,0,0,0,0
863,988620,0,0,0,0,0,0,0,0,0,0
864,988622,0,0,0,0,0,0,0,0,0,0
865,988624,0,0,0,0,0,0,0,0,0,0
866,988628,0,0,0,0,0,0,0,0,0,0
867,988631,0,0,0,0,0,0,0,0,0,0
868,988644,0,0,0,0,0,0,0,0,0,0
869,988656,0,0,0,0,0,0,0,0,0,0
870,988668,0,0,0,0,0,0,0,0,0,0
871,988709,0,0,0,0,0,0,0,0,0,0
872,988725,0,0,0,0,0,0,0,0,0,0
873,988744,0,0,0,0,0,0,0,0,0,0
874,988946,0,0,0,0,0,0,0,0,0,0
875,988954,0,0,0,0,0,0,0,0,0,0
876,988956,0,0,0,0,0,0,0,0,0,0
877,988963,0,0,0,0,0,0,0,0,0,0
878,988965,0,0,0,0,0,0,0,0,0,0
879,988983,0,0,0,0,0,0,0,0,0,0
880,988984,0,0,0,0,0,0,0,0,0,0
881,988995,0,0,0,0,0,0,0,0,0,0
882,988997,0,0,0,0,0,0,0,0,0,0
883,989013,0,0,0,0,0,0,0,0,0,0
884,989025,0,0,0,0,0,0,0,0,0,0
885,989026,0,0,0,0,0,0,0,0,0,0
886,989049,0,0,0,0,0,0,0,0,0,0
887,989050,0,0,0,0,0,0,0,0,0,0
888,989051,0,0,0,0,0,0,0,0,0,0
889,989054,0,0,0,0,0,0,0,0,0,0
890,989059,0,0,0,0,0,0,0,0,0,0
891,989062,0,0,0,0,0,0,0,0,0,0
892,989067,0,0,0,0,0,0,0,0,0,0
893,989068,0,0,0,0,0,0,0,0,0,0
894,989071,0,0,0,0,0,0,0,0,0,0
895,989072,0,0,0,0,0,0,0,0,0,0
896,989083,0,0,0,0,0,0,0,0,0,0
897,989106,0,0,0,0,0,0,0,0,0,0
898,989114,0,0,0,0,0,0,0,0,0,0
899,989121,0,0,0,0,0,0,0,0,0,0
900,989139,0,0,0,0,0,0,0,0,0,0
901,989144,0,0,0,0,0,0,0,0,0,0
902,989170,0,0,0,0,0,0,0,0,0,0
903,989176,0,0,0,0,0,0,0,0,0,0
904,989183,0,0,0,0,0,0,0,0,0,0
905,989184,0,0,0,0,0,0,0,0,0,0
906,989185,0,0,0,0,0,0,0,0,0,0
907,989187,0,0,0,0,0,0,0,0,0,0
908,989189,0,0,0,0,0,0,0,0,0,0
909,989194,0,0,0,0,0,0,0,0,0,0
910,989197,0,0,0,0,0,0,0,0,0,0
911,989207,0,0,0,0,0,0,0,0,0,0
912,989213,0,0,0,0,0,0,0,0,0,0
913,989216,0,0,0,0,0,0,0,0,0,0
914,989224,0,0,0,0,0,0,0,0,0,0
915,989226,0,0,0,0,0,0,0,0,0,0
916,989287,0,0,0,0,0,0,0,0,0,0
917,989288,0,0,0,0,0,0,0,0,0,0
918,989302,0,0,0,0,0,0,0,0,0,0
919,989318,0,0,0,0,0,0,0,0,0,0
920,989323,0,0,0,0,0,0,0,0,0,0
921,989335,0,0,0,0,0,0,0,0,0,0
922,989360,0,0,0,0,0,0,0,0,0,0
923,989363,0,0,0,0,0,0,0,0,0,0
924,989368,0,0,0,0,0,0,0,0,0,0
925,989374,0,0,0,0,0,0,0,0,0,0
926,989376,0,0,0,0,0,0,0,0,0,0
927,989382,0,0,0,0,0,0,0,0,0,0
928,989384,0,0,0,0,0,0,0,0,0,0
929,989389,0,0,0,0,0,0,0,0,0,0
930,989394,0,0,0,0,0,0,0,0,0,0
931,989397,0,0,0,0,0,0,0,0,0,0
932,989399,0,0,0,0,0,0,0,0,0,0
933,989400,0,0,0,0,0,0,0,0,0,0
934,989405,0,0,0,0,0,0,0,0,0,0
935,989407,0,0,0,0,0,0,0,0,0,0
936,989418,0,0,0,0,0,0,0,0,0,0
937,989419,0,0,0,0,0,0,0,0,0,0
938,989435,0,0,0,0,0,0,0,0,0,0
939,989438,0,0,0,0,0,0,0,0,0,0
940,989454,0,0,0,0,0,0,0,0,0,0
941,989455,0,0,0,0,0,0,0,0,0,0
942,989456,0,0,0,0,0,0,0,0,0,0
943,989457,0,0,0,0,0,0,0,0,0,0
944,989461,0,0,0,0,0,0,0,0,0,0
945,989534,0,0,0,0,0,0,0,0,0,0
946,989540,0,0,0,0,0,0,0,0,0,0
947,989545,0,0,0,0,0,0,0,0,0,0
948,989551,0,0,0,0,0,0,0,0,0,0
949,989559,0,0,0,0,0,0,0,0,0,0
950,989562,0,0,0,0,0,0,0,0,0,0
951,989605,0,0,0,0,0,0,0,0,0,0
952,989610,0,0,0,0,0,0,0,0,0,0
953,989620,0,0,0,0,0,0,0,0,0,0
954,989622,0,0,0,0,0,0,0,0,0,0
955,989640,0,0,0,0,0,0,0,0,0,0
956,989649,0,0,0,0,0,0,0,0,0,0
957,989657,0,0,0,0,0,0,0,0,0,0
958,989663,0,0,0,0,0,0,0,0,0,0
959,989670,0,0,0,0,0,0,0,0,0,0
960,989676,0,0,0,0,0,0,0,0,0,0
961,989680,0,0,0,0,0,0,0,0,0,0
962,989699,0,0,0,0,0,0,0,0,0,0
963,989705,0,0,0,0,0,0,0,0,0,0
964,989708,0,0,0,0,0,0,0,0,0,0
965,989716,0,0,0,0,0,0,0,0,0,0
966,989718,0,0,0,0,0,0,0,0,0,0
967,989737,0,0,0,0,0,0,0,0,0,0
968,989749,0,0,0,0,0,0,0,0,0,0
969,989755,0,0,0,0,0,0,0,0,0,0
970,989765,0,0,0,0,0,0,0,0,0,0
971,989775,0,0,0,0,0,0,0,0,0,0
972,989778,0,0,0,0,0,0,0,0,0,0
973,989786,0,0,0,0,0,0,0,0,0,0
974,990308,0,0,0,0,0,0,0,0,0,0
975,990321,0,0,0,0,0,0,0,0,0,0
976,990329,0,0,0,0,0,0,0,0,0,0
977,990353,0,0,0,0,0,0,0,0,0,0
978,990368,0,0,0,0,0,0,0,0,0,0
979,990430,0,0,0,0,0,0,0,0,0,0
980,990447,0,0,0,0,0,0,0,0,0,0
981,990452,0,0,0,0,0,0,0,0,0,0
982,990462,0,0,0,0,0,0,0,0,0,0
983,990473,0,0,0,0,0,0,0,0,0,0
984,990476,0,0,0,0,0,0,0,0,0,0
985,990484,0,0,0,0,0,0,0,0,0,0
986,990490,0,0,0,0,0,0,0,0,0,0
987,990495,0,0,0,0,0,0,0,0,0,0
988,990506,0,0,0,0,0,0,0,0,0,0
989,990718,0,0,0,0,0,0,0,0,0,0
990,990723,0,0,0,0,0,0,0,0,0,0
991,990726,0,0,0,0,0,0,0,0,0,0
992,990733,0,0,0,0,0,0,0,0,0,0
993,990736,0,0,0,0,0,0,0,0,0,0
994,990745,0,0,0,0,0,0,0,0,0,0
995,990756,0,0,0,0,0,0,0,0,0,0
996,990763,0,0,0,0,0,0,0,0,0,0
997,990769,0,0,0,0,0,0,0,0,0,0
998,990770,0,0,0,0,0,0,0,0,0,0
999,990783,0,0,0,0,0,0,0,0,0,0
1000,990786,0,0,0,0,0,0,0,0,0,0
1001,990802,0,0,0,0,0,0,0,0,0,0
1002,990825,0,0,0,0,0,0,0,0,0,0
1003,992455,0,0,0,0,0,0,0,0,0,0
1004,992461,0,0,0,0,0,0,0,0,0,0
1005,992471,0,0,0,0,0,0,0,0,0,0
1006,992482,0,0,0,0,0,0,0,0,0,0
1007,992486,0,0,0,0,0,0,0,0,0,0
1008,992497,0,0,0,0,0,0,0,0,0,0
1009,992503,0,0,0,0,0,0,0,0,0,0
1010,992526,0,0,0,0,0,0,0,0,0,0
1011,992535,0,0,0,0,0,0,0,0,0,0
1012,992536,0,0,0,0,0,0,0,0,0,0
1013,992539,0,0,0,0,0,0,0,0,0,0
1014,992551,0,0,0,0,0,0,0,0,0,0
1015,992569,0,0,0,0,0,0,0,0,0,0
1016,992583,0,0,0,0,0,0,0,0,0,0
1017,992591,0,0,0,0,0,0,0,0,0,0
1018,992597,0,0,0,0,0,0,0,0,0,0
1019,992607,0,0,0,0,0,0,0,0,0,0
1020,992609,0,0,0,0,0,0,0,0,0,0
1021,992614,0,0,0,0,0,0,0,0,0,0
1022,992634,0,0,0,0,0,0,0,0,0,0
1023,992643,0,0,0,0,0,0,0,0,0,0
1024,992646,0,0,0,0,0,0,0,0,0,0
1025,992647,0,0,0,0,0,0,0,0,0,0
1026,992653,0,0,0,0,0,0,0,0,0,0
1027,992659,0,0,0,0,0,0,0,0,0,0
1028,992665,0,0,0,0,0,0,0,0,0,0
1029,992678,0,0,0,0,0,0,0,0,0,0
1030,992684,0,0,0,0,0,0,0,0,0,0
1031,992686,0,0,0,0,0,0,0,0,0,0
1032,992690,0,0,0,0,0,0,0,0,0,0
1033,992694,0,0,0,0,0,0,0,0,0,0
1034,992697,0,0,0,0,0,0,0,0,0,0
1035,992707,0,0,0,0,0,0,0,0,0,0
1036,992710,0,0,0,0,0,0,0,0,0,0
1037,992718,0,0,0,0,0,0,0,0,0,0
1038,992722,0,0,0,0,0,0,0,0,0,0
1039,992728,0,0,0,0,0,0,0,0,0,0
1040,992732,0,0,0,0,0,0,0,0,0,0
1041,992737,0,0,0,0,0,0,0,0,0,0
1042,992740,0,0,0,0,0,0,0,0,0,0
1043,992741,0,0,0,0,0,0,0,0,0,0
1044,992742,0,0,0,0,0,0,0,0,0,0
1045,992743,0,0,0,0,0,0,0,0,0,0
1046,992745,0,0,0,0,0,0,0,0,0,0
1047,992752,0,0,0,0,0,0,0,0,0,0
1048,992754,0,0,0,0,0,0,0,0,0,0
1049,994623,0,0,0,0,0,0,0,0,0,0
1050,994624,0,0,0,0,0,0,0,0,0,0
1051,994626,0,0,0,0,0,0,0,0,0,0
1052,994629,0,0,0,0,0,0,0,0,0,0
1053,994633,0,0,0,0,0,0,0,0,0,0
1054,994638,0,0,0,0,0,0,0,0,0,0
1055,994647,0,0,0,0,0,0,0,0,0,0
1056,994654,0,0,0,0,0,0,0,0,0,0
1057,994662,0,0,0,0,0,0,0,0,0,0
1058,994665,0,0,0,0,0,0,0,0,0,0
1059,994670,0,0,0,0,0,0,0,0,0,0
1060,994673,0,0,0,0,0,0,0,0,0,0
1061,994680,0,0,0,0,0,0,0,0,0,0
1062,994681,0,0,0,0,0,0,0,0,0,0
1063,994685,0,0,0,0,0,0,0,0,0,0
1064,994687,0,0,0,0,0,0,0,0,0,0
1065,994692,0,0,0,0,0,0,0,0,0,0
1066,994694,0,0,0,0,0,0,0,0,0,0
1067,994701,0,0,0,0,0,0,0,0,0,0
1068,994704,0,0,0,0,0,0,0,0,0,0
1069,994712,0,0,0,0,0,0,0,0,0,0
1070,994720,0,0,0,0,0,0,0,0,0,0
1071,994725,0,0,0,0,0,0,0,0,0,0
1072,994727,0,0,0,0,0,0,0,0,0,0
1073,994746,0,0,0,0,0,0,0,0,0,0
1074,994750,0,0,0,0,0,0,0,0,0,0
1075,994761,0,0,0,0,0,0,0,0,0,0
1076,994771,0,0,0,0,0,0,0,0,0,0
1077,994772,0,0,0,0,0,0,0,0,0,0
1078,994775,0,0,0,0,0,0,0,0,0,0
1079,994784,0,0,0,0,0,0,0,0,0,0
1080,994794,0,0,0,0,0,0,0,0,0,0
1081,994795,0,0,0,0,0,0,0,0,0,0
1082,994797,0,0,0,0,0,0,0,0,0,0
1083,994806,0,0,0,0,0,0,0,0,0,0
1084,994809,0,0,0,0,0,0,0,0,0,0
1085,994816,0,0,0,0,0,0,0,0,0,0
1086,994823,0,0,0,0,0,0,0,0,0,0
1087,994831,0,0,0,0,0,0,0,0,0,0
1088,994832,0,0,0,0,0,0,0,0,0,0
1089,994835,0,0,0,0,0,0,0,0,0,0
1090,994839,0,0,0,0,0,0,0,0,0,0
1091,994841,0,0,0,0,0,0,0,0,0,0
1092,994847,0,0,0,0,0,0,0,0,0,0
1093,994850,0,0,0,0,0,0,0,0,0,0
1094,994854,0,0,0,0,0,0,0,0,0,0
1095,994855,0,0,0,0,0,0,0,0,0,0
1096,994859,0,0,0,0,0,0,0,0,0,0
1097,994860,0,0,0,0,0,0,0,0,0,0
1098,994862,0,0,0,0,0,0,0,0,0,0
1099,994866,0,0,0,0,0,0,0,0,0,0
